"objectid","poi_id","kategorie","name","anzahl_pp","markierung","sicherheit","dach","signalisation","bemerkung","gebuehr","oeffentlicher_grund","geometry"
"11934","vap11934","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2682562.2 1248067.1)"
"104709","vap104709","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2682617.2 1244840.6)"
"11922","vap11922","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2682425.8 1248445.6)"
"11933","vap11933","Zweirad","Beide","20","","","","","bei ZHAW","0","öffentlicher Grund","POINT (2682590.2 1248009.5)"
"104293","vap104293","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2682150.2 1245102.9)"
"137","vap137","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2682699.5 1248477.5)"
"1759","vap1759","Zweirad","Beide","35","","","","","","0","öffentlicher Grund","POINT (2682674.5 1248487.9)"
"2695","vap2695","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682473.5 1248590)"
"577","vap577","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2682844.5 1248347)"
"11881","vap11881","Zweirad","Beide","54","","","","","","0","öffentlicher Grund","POINT (2680920.8 1251477.1)"
"11882","vap11882","Zweirad","Beide","27","","","","","","0","öffentlicher Grund","POINT (2680944.8 1251479.5)"
"11883","vap11883","Zweirad","Beide","56","","","","","","0","öffentlicher Grund","POINT (2680740.5 1251563.1)"
"104292","vap104292","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2681806 1245829.2)"
"11885","vap11885","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2680982 1249922.6)"
"7572","vap7572","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2682685.5 1247980)"
"2696","vap2696","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2682430.2 1248494.6)"
"5255","vap5255","Zweirad","Beide","36","","","","","","0","öffentlicher Grund","POINT (2682743 1248429.6)"
"11943","vap11943","Zweirad","Beide","18","","","","","","0","öffentlicher Grund","POINT (2681965.2 1248071.8)"
"180","vap180","Zweirad","Beide","42","","","","","","0","öffentlicher Grund","POINT (2682233.8 1248750.1)"
"3844","vap3844","Zweirad","Beide","60","","","","","","0","öffentlicher Grund","POINT (2683926.5 1247509.2)"
"104294","vap104294","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2682205.2 1245106.5)"
"104781","vap104781","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2680225.5 1246963.9)"
"104816","vap104816","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2678808 1247558.5)"
"104866","vap104866","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2678929.5 1249690)"
"104868","vap104868","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2678961 1249677.9)"
"104879","vap104879","Zweirad","Beide","200","","","","","","0","öffentlicher Grund","POINT (2681509.8 1248958.6)"
"104931","vap104931","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2683765.8 1252921.2)"
"4620","vap4620","Zweirad","Beide","5","","","","","","0","öffentlicher Grund","POINT (2679257 1249043.5)"
"4616","vap4616","Zweirad","Beide","8","","","","","auf 2 Standorte verteilt","0","öffentlicher Grund","POINT (2683383.5 1249694.1)"
"3353","vap3353","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2681267.8 1247483.4)"
"11958","vap11958","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2681318 1247463.2)"
"11959","vap11959","Zweirad","Beide","18","","","","","","0","öffentlicher Grund","POINT (2681387.2 1247453.8)"
"3451","vap3451","Zweirad","Beide","30","","","","","","0","öffentlicher Grund","POINT (2681178.2 1247370.4)"
"3352","vap3352","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2681116 1247236.1)"
"11960","vap11960","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2681317.5 1247395)"
"11888","vap11888","Zweirad","Beide","18","","","","","","0","öffentlicher Grund","POINT (2681994.2 1249588.9)"
"11889","vap11889","Zweirad","Beide","26","","","","","","0","öffentlicher Grund","POINT (2681707.5 1249166.6)"
"11890","vap11890","Zweirad","Beide","10","","","","","Beim Eingang Tele Züri","0","öffentlicher Grund","POINT (2681743.5 1249166.2)"
"11892","vap11892","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2681856.8 1249172.1)"
"11966","vap11966","Zweirad","Beide","38","","","","","","0","öffentlicher Grund","POINT (2683873.5 1246806.8)"
"8005","vap8005","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2678985.2 1248986.9)"
"8006","vap8006","Zweirad","Beide","9","","","","","","0","öffentlicher Grund","POINT (2678967.5 1248968.1)"
"104490","vap104490","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2679434.5 1249396)"
"104492","vap104492","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2679700.5 1249217.5)"
"104493","vap104493","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2679602.5 1249172.5)"
"104614","vap104614","Zweirad","Beide","36","","","","","","0","öffentlicher Grund","POINT (2686709.8 1245747.8)"
"104718","vap104718","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2683037 1243908.9)"
"106","vap106","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2682564 1247184.6)"
"7286","vap7286","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2682640.8 1246932.1)"
"7282","vap7282","Zweirad","Beide","2","","","","","","0","öffentlicher Grund","POINT (2682744.5 1246984.5)"
"1756","vap1756","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2682798 1246753.5)"
"128","vap128","Zweirad","Beide","22","","","","","","0","öffentlicher Grund","POINT (2682855.5 1246763.9)"
"14763","vap14763","Zweirad","Beide","30","","","","","unter der Brücke, daher überdacht","0","öffentlicher Grund","POINT (2682617 1248848.8)"
"14765","vap14765","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2683197 1249126.5)"
"14766","vap14766","Zweirad","Beide","18","","","","","","0","öffentlicher Grund","POINT (2683291.2 1248568.5)"
"2373","vap2373","Zweirad","Beide","10","","","","","Baum in der Mitte","0","öffentlicher Grund","POINT (2683568.8 1248506)"
"20972","vap20972","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2682822.2 1246895.1)"
"20980","vap20980","Zweirad","Beide","34","","","","","","0","öffentlicher Grund","POINT (2680896.2 1251249.8)"
"21301","vap21301","Zweirad","Beide","47","","","","","","0","öffentlicher Grund","POINT (2683683.5 1248048.4)"
"21613","vap21613","Zweirad","Beide","32","","","","","","0","öffentlicher Grund","POINT (2684085.5 1247978.1)"
"21615","vap21615","Zweirad","Beide","9","","","","","","0","öffentlicher Grund","POINT (2680278.8 1250574.8)"
"13123","vap13123","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2682713.2 1245985.1)"
"104505","vap104505","Zweirad","Beide","22","","","","","","0","öffentlicher Grund","POINT (2681542.2 1246120.2)"
"104506","vap104506","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2681548.5 1246124.5)"
"104507","vap104507","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2681564.2 1246092.5)"
"104508","vap104508","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2681563.5 1246103.8)"
"104510","vap104510","Zweirad","Beide","14","","","","","","0","öffentlicher Grund","POINT (2681575 1246086.8)"
"104729","vap104729","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2682829.8 1250456)"
"104760","vap104760","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2680812 1248537.8)"
"21930","vap21930","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2681326.5 1250362.8)"
"104634","vap104634","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682467.8 1243513.4)"
"21935","vap21935","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2685821.2 1245234.5)"
"104556","vap104556","Zweirad","Beide","10","","","","","nur für Besucher brandschenkestrasse 24","0","öffentlicher Grund","POINT (2682559.5 1247094.4)"
"21945","vap21945","Zweirad","Beide","70","","","","","","0","öffentlicher Grund","POINT (2684122.5 1252022.9)"
"20984","vap20984","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2683316 1247055.8)"
"20985","vap20985","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2683333.2 1247021.5)"
"21290","vap21290","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2683333 1247014)"
"21291","vap21291","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2683332.2 1246994.9)"
"21292","vap21292","Zweirad","Beide","22","","","","","","0","öffentlicher Grund","POINT (2683271 1246967.9)"
"21293","vap21293","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2683183.2 1246836.8)"
"21296","vap21296","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2683121.5 1247274.4)"
"21297","vap21297","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2683146.5 1247280.4)"
"21298","vap21298","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2683173 1247287.8)"
"21616","vap21616","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2680783 1248192.4)"
"6407","vap6407","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2685701.2 1251392)"
"104319","vap104319","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2679792.5 1249224.9)"
"104642","vap104642","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2682313 1243097.9)"
"105010","vap105010","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2683262.8 1249213.6)"
"21617","vap21617","Zweirad","Beide","21","","","","","bei Sportanlage Utogrund","0","öffentlicher Grund","POINT (2679960.5 1248180.9)"
"104844","vap104844","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2679157.8 1249106.8)"
"21622","vap21622","Zweirad","Beide","50","","","","","","0","öffentlicher Grund","POINT (2679766.5 1247994.9)"
"21623","vap21623","Zweirad","Beide","50","","","","","","0","öffentlicher Grund","POINT (2679719.8 1247998.9)"
"22253","vap22253","Zweirad","Beide","32","","","","","Schulhaus Milchbuck B, Sporthalle","0","öffentlicher Grund","POINT (2682961 1250083.6)"
"22261","vap22261","Zweirad","Beide","18","","","","","Schule Weinberg","0","öffentlicher Grund","POINT (2683164.2 1249284.2)"
"22262","vap22262","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2684270.5 1252040.4)"
"104986","vap104986","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2680049.8 1253301.9)"
"16050","vap16050","Zweirad","Beide","20","","","","","bei Hochschule, öffentlich zugänglich","0","öffentlicher Grund","POINT (2683578.8 1248242.5)"
"16683","vap16683","Zweirad","Beide","36","","","","","","0","öffentlicher Grund","POINT (2680523.8 1248629.6)"
"104987","vap104987","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2680028 1253329.9)"
"104988","vap104988","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2680000.2 1253327.8)"
"10545","vap10545","Zweirad","Beide","11","","","","","","0","öffentlicher Grund","POINT (2682279 1248103.5)"
"10547","vap10547","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2682243 1248134.8)"
"3564","vap3564","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2681238 1248060.1)"
"409","vap409","Zweirad","Beide","34","","","","","teilweise mit Bügel","0","öffentlicher Grund","POINT (2681090.8 1247904.1)"
"10548","vap10548","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2682135.2 1248209.1)"
"10549","vap10549","Zweirad","Beide","36","","","","","","0","öffentlicher Grund","POINT (2681788.2 1248132.2)"
"10550","vap10550","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2681750.2 1248144.8)"
"13445","vap13445","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2682548.8 1250463)"
"7280","vap7280","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2682996.5 1246976)"
"11502","vap11502","Zweirad","Beide","36","","","","","","0","öffentlicher Grund","POINT (2682036 1246705.2)"
"11503","vap11503","Zweirad","Beide","336","","","","","","0","öffentlicher Grund","POINT (2680602 1251318)"
"11504","vap11504","Zweirad","Beide","32","","","","","","0","öffentlicher Grund","POINT (2681557.5 1249477)"
"11505","vap11505","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2681560.2 1249496.9)"
"11506","vap11506","Zweirad","Beide","12","","","","","unter Hardbrücke","0","öffentlicher Grund","POINT (2681629 1249133.5)"
"11511","vap11511","Zweirad","Beide","12","","","","","vor Brasserie Bernouilli","0","öffentlicher Grund","POINT (2680722.5 1249755.5)"
"4624","vap4624","Zweirad","Beide","24","","","","","","0","öffentlicher Grund","POINT (2681564.8 1249562.6)"
"2692","vap2692","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2682400.8 1248779)"
"11819","vap11819","Zweirad","Beide","12","","","","","","0","öffentlicher Grund","POINT (2682225 1248967.8)"
"7554","vap7554","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2682103.5 1249051.6)"
"11820","vap11820","Zweirad","Beide","23","","","","","","0","öffentlicher Grund","POINT (2681829 1249248.5)"
"2380","vap2380","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2682310.5 1248880.4)"
"13446","vap13446","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2681919.5 1250331.8)"
"127","vap127","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2682900.8 1246694.5)"
"13447","vap13447","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2681890.2 1250331.1)"
"13448","vap13448","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2681859.8 1250334.9)"
"13449","vap13449","Zweirad","Beide","4","","","","","","0","öffentlicher Grund","POINT (2681830.2 1250343.6)"
"105035","vap105035","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2683864.8 1248643.1)"
"104853","vap104853","Zweirad","Beide","50","","","","","","0","öffentlicher Grund","POINT (2678617.5 1249175)"
"11875","vap11875","Zweirad","Beide","28","","","","","","0","öffentlicher Grund","POINT (2681455.5 1249238.8)"
"11876","vap11876","Zweirad","Beide","40","","","","","","0","öffentlicher Grund","POINT (2681445.8 1249218.6)"
"4931","vap4931","Zweirad","Beide","20","","","","","","0","öffentlicher Grund","POINT (2681363.8 1249275)"
"11877","vap11877","Zweirad","Beide","10","","","","","unter Brücke, daher überdacht","0","öffentlicher Grund","POINT (2679742 1250307.6)"
"113","vap113","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2683373.8 1248673)"
"1748","vap1748","Zweirad","Beide","3","","","","","","0","öffentlicher Grund","POINT (2683144.8 1248691.1)"
"401","vap401","Zweirad","Beide","16","","","","","","0","öffentlicher Grund","POINT (2685581 1248490)"
"14767","vap14767","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2680972.8 1247794.6)"
"7246","vap7246","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2681020.8 1247844.9)"
"420","vap420","Zweirad","Beide","30","","","","","","0","öffentlicher Grund","POINT (2680952.2 1248085.2)"
"3450","vap3450","Zweirad","Beide","18","","","","","","0","öffentlicher Grund","POINT (2680961.5 1248059.1)"
"421","vap421","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2680923.2 1248070.1)"
"475","vap475","Zweirad","Beide","10","","","","","","0","öffentlicher Grund","POINT (2681189.5 1246875)"
"3344","vap3344","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2679968.5 1248811.8)"
"7604","vap7604","Zweirad","Beide","8","","","","","","0","öffentlicher Grund","POINT (2684164.2 1245775.2)"
"1757","vap1757","Zweirad","Beide","6","","","","","","0","öffentlicher Grund","POINT (2682693.5 1246740.9)"
"16361","vap16361","Zweirad","Beide","21","","","","","","0","öffentlicher Grund","POINT (2683830.2 1248233.8)"
