objectid,poi_id,kategorie,name,anzahl_pp,markierung,sicherheit,dach,signalisation,bemerkung,gebuehr,oeffentlicher_grund,geometry,fixed_geometry,district_id
583,vap583,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682519.2 1248742.6),POINT (47.38434607944539 8.531461422412132),5
2694,vap2694,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2682562.5 1248765.5),POINT (47.38454660238403 8.532039013764841),5
580,vap580,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682572.5 1248745.2),POINT (47.38436278400732 8.532167685127607),5
1745,vap1745,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2682592.8 1248719.2),POINT (47.38412641217487 8.532431692602222),5
3481,vap3481,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2684495 1245493.4),POINT (47.3548744299487 8.557011026356427),8
3537,vap3537,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2684361.5 1245706.8),POINT (47.35681071967416 8.555284435590512),8
44,vap44,Zweirad,Beide,3,,,,,,0,öffentlicher Grund,POINT (2684865.2 1246893.8),POINT (47.36742118747777 8.562175748010276),7
7601,vap7601,Zweirad,Beide,3,,,,,,0,öffentlicher Grund,POINT (2684927 1246750.9),POINT (47.36612807599987 8.562966715350864),7
7602,vap7602,Zweirad,Beide,7,,,,,,0,öffentlicher Grund,POINT (2685088.8 1246440),POINT (47.3633111711846 8.565049397960657),7
3536,vap3536,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2685201.2 1246522.4),POINT (47.36403770254903 8.566552847131483),7
104336,vap104336,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2681957.5 1249049.8),POINT (47.38717895613696 8.524079816999318),5
104337,vap104337,Zweirad,Beide,24,,,,,,0,öffentlicher Grund,POINT (2681306.5 1248459),POINT (47.38194633334185 8.515351627775601),4
104338,vap104338,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2681298.2 1248456.5),POINT (47.38192487408387 8.515241272056663),4
104567,vap104567,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2683680.5 1247259.4),POINT (47.3708606611182 8.546561659335095),1
104769,vap104769,Zweirad,Beide,24,,,,,,0,öffentlicher Grund,POINT (2681002 1245876),POINT (47.35875381752742 8.510852346208615),3
104773,vap104773,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2684265.5 1248247.6),POINT (47.37967333743558 8.554492106367153),7
104977,vap104977,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2684635.8 1252129.4),POINT (47.41453596716959 8.560129673000311),12
7257,vap7257,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681897.8 1247247.8),POINT (47.37098030215954 8.522959486310659),3
7265,vap7265,Zweirad,Beide,9,,,,,,0,öffentlicher Grund,POINT (2681511.2 1247210.6),POINT (47.37069367970783 8.517834741303224),3
7244,vap7244,Zweirad,Beide,34,,,,,,0,öffentlicher Grund,POINT (2681398.2 1247206.4),POINT (47.37066987470585 8.516338044237237),3
14443,vap14443,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2684023 1246596.2),POINT (47.36485267648574 8.550971318169244),8
15078,vap15078,Zweirad,Beide,20,,,,,"unterhalb der Hardbrücke, daher überdacht",0,öffentlicher Grund,POINT (2681835 1249471),POINT (47.39098218674307 8.522534666467649),5
15080,vap15080,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681344.2 1248179),POINT (47.37942353027041 8.515799923919504),4
7563,vap7563,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2681077 1248096.5),POINT (47.37871450816821 8.512247109061207),4
5251,vap5251,Zweirad,Beide,20,,,,,2 Standorte,0,öffentlicher Grund,POINT (2680892.2 1247982.5),POINT (47.37771197331854 8.509779686505711),3
3534,vap3534,Zweirad,Beide,24,,,,,,0,öffentlicher Grund,POINT (2680870 1247957.2),POINT (47.37748716509137 8.509481184704212),3
15081,vap15081,Zweirad,Beide,24,,,,,3 Stationen,0,öffentlicher Grund,POINT (2680862.8 1247993.1),POINT (47.37781091214251 8.509392342405979),3
456,vap456,Zweirad,Beide,15,,,,,Sportanlage,0,öffentlicher Grund,POINT (2687858.8 1246645.6),POINT (47.36479674356149 8.601754312722687),7
3538,vap3538,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2684989.2 1244827.9),POINT (47.34882579282107 8.563425165893497),8
15727,vap15727,Zweirad,Beide,3,,,,,,0,öffentlicher Grund,POINT (2683169.5 1243608.5),POINT (47.33809125801743 8.539119017277823),2
15729,vap15729,Zweirad,Beide,30,,,,,,0,öffentlicher Grund,POINT (2682451.2 1246507.4),POINT (47.36425257730141 8.530149262958469),2
15730,vap15730,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682214 1245832.2),POINT (47.35820984729018 8.526885559630793),2
15731,vap15731,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2682879.8 1244417.5),POINT (47.34540344865295 8.535435835917493),2
16038,vap16038,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2679853 1246953.5),POINT (47.36858447929523 8.49583697652653),3
7595,vap7595,Zweirad,Beide,5,,,,,,0,öffentlicher Grund,POINT (2681578.8 1246536.6),POINT (47.36462374788431 8.518606848159163),3
16040,vap16040,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682975 1249110),POINT (47.38759298509482 8.537565121210942),6
16042,vap16042,Zweirad,Beide,3,,,,,,0,öffentlicher Grund,POINT (2683734.8 1253278),POINT (47.42498078855676 8.548407400130488),11
16043,vap16043,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2684349 1252393.8),POINT (47.41695057953515 8.556379716411147),11
7587,vap7587,Zweirad,Beide,2,,,,,,0,öffentlicher Grund,POINT (2685116.8 1244852.4),POINT (47.34902966846053 8.565118325626647),8
16045,vap16045,Zweirad,Beide,50,,,,,,0,öffentlicher Grund,POINT (2683226 1248520.4),POINT (47.38225884989119 8.540779317422642),6
114,vap114,Zweirad,Beide,5,,,,,,0,öffentlicher Grund,POINT (2683293.5 1248771.8),POINT (47.38451124598684 8.541719893259661),6
4942,vap4942,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2683575.5 1249144.6),POINT (47.38782824525276 8.545523694783091),6
14128,vap14128,Zweirad,Beide,34,,,,,,0,öffentlicher Grund,POINT (2681810.2 1246101.9),POINT (47.36068561998052 8.52159043644707),3
6087,vap6087,Zweirad,Beide,50,,,,,,0,öffentlicher Grund,POINT (2681225.2 1249316.9),POINT (47.38967178152026 8.514430862967775),5
8001,vap8001,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2677691.5 1250308.4),POINT (47.39901498535571 8.467805655457473),9
104633,vap104633,Zweirad,Beide,9,,,,,,0,öffentlicher Grund,POINT (2682551.8 1245211.4),POINT (47.35258450227898 8.531242004893711),2
16689,vap16689,Zweirad,Beide,32,,,,,,0,öffentlicher Grund,POINT (2680820.8 1248134.6),POINT (47.37908863245058 8.508861809145115),4
22263,vap22263,Zweirad,Beide,5,,,,,,0,öffentlicher Grund,POINT (2684368.5 1252047),POINT (47.41382922957257 8.556572618287621),11
17643,vap17643,Zweirad,Beide,50,,,,,,0,öffentlicher Grund,POINT (2681827 1245607.2),POINT (47.35623447843842 8.521722419481288),3
104363,vap104363,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2682458.5 1244290.9),POINT (47.34431770283923 8.529837883788511),2
14120,vap14120,Zweirad,Beide,42,,,,,,0,öffentlicher Grund,POINT (2684221.8 1251979.1),POINT (47.41323736954696 8.554616196984394),11
14121,vap14121,Zweirad,Beide,38,,,,,,0,öffentlicher Grund,POINT (2683931.2 1251754),POINT (47.41125009577084 8.550723812740218),11
14122,vap14122,Zweirad,Beide,24,,,,,,0,öffentlicher Grund,POINT (2683867.5 1251640.1),POINT (47.41023388057469 8.549858522057667),11
104959,vap104959,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2683163.5 1251785.9),POINT (47.41163438580274 8.540558967233324),11
17666,vap17666,Zweirad,Beide,7,,,,,,0,öffentlicher Grund,POINT (2682031.2 1248925.4),POINT (47.38605100921611 8.525032975665683),5
104697,vap104697,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2682596 1243769.4),POINT (47.33961039644921 8.531561139033949),2
15417,vap15417,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681567.2 1249298),POINT (47.38945954960944 8.518956543896238),5
20982,vap20982,Zweirad,Beide,16,,,,,,0,öffentlicher Grund,POINT (2682515.5 1250625.9),POINT (47.40128368607179 8.531759844380373),6
22264,vap22264,Zweirad,Beide,60,,,,,,0,öffentlicher Grund,POINT (2684329.2 1252042.2),POINT (47.41379109650077 8.556051027562336),11
22570,vap22570,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2684597.2 1252097.6),POINT (47.41425494312809 8.55961223654578),12
22571,vap22571,Zweirad,Beide,24,,,,,,0,öffentlicher Grund,POINT (2684551.8 1252014.4),POINT (47.41351253801461 8.558994988551925),12
8002,vap8002,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2679648.5 1250474.2),POINT (47.40027234608383 8.49375651900087),10
104843,vap104843,Zweirad,Beide,40,,,,,,0,öffentlicher Grund,POINT (2682204.5 1247774.1),POINT (47.37567533768566 8.527116352466182),4
16680,vap16680,Zweirad,Beide,60,,,,,,0,öffentlicher Grund,POINT (2682422.2 1246629),POINT (47.3653498036412 8.529787780964867),2
16688,vap16688,Zweirad,Beide,40,,,,,,0,öffentlicher Grund,POINT (2680869.5 1248460.4),POINT (47.38201270733092 8.509565493047111),4
14445,vap14445,Zweirad,Beide,22,,,,,,0,öffentlicher Grund,POINT (2681212 1247176.8),POINT (47.37042664232405 8.51386769417396),3
14446,vap14446,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2681264 1247161),POINT (47.37027813595125 8.514553217091819),3
7264,vap7264,Zweirad,Beide,32,,,,,,0,öffentlicher Grund,POINT (2681598.5 1247289.8),POINT (47.37139515402477 8.519004884461927),3
332,vap332,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2681555.8 1247361),POINT (47.37204077089082 8.518452570944589),3
104555,vap104555,Zweirad,Beide,5,,,,,,0,öffentlicher Grund,POINT (2682738.5 1246605.6),POINT (47.36509972495569 8.533970313732098),2
331,vap331,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681633.5 1247426.4),POINT (47.37261931895822 8.519493142297536),3
5261,vap5261,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681663.5 1247459),POINT (47.37290878690892 8.519896254022205),3
7263,vap7263,Zweirad,Beide,2,,,,,,0,öffentlicher Grund,POINT (2681743.5 1247433.4),POINT (47.37266863671351 8.520950690375098),3
336,vap336,Zweirad,Beide,18,,,,,,0,öffentlicher Grund,POINT (2681650.8 1247319.4),POINT (47.37165488085542 8.519702657588411),3
7260,vap7260,Zweirad,Beide,18,,,,,,0,öffentlicher Grund,POINT (2681797.8 1247330.5),POINT (47.37173647724177 8.521650756365231),3
104565,vap104565,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2680804.2 1246843.6),POINT (47.36748015896093 8.508408978861675),3
7259,vap7259,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2681889 1247291.4),POINT (47.37137350826994 8.522850963710082),3
5584,vap5584,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681996 1247274),POINT (47.37120371788392 8.524264296128534),4
1422,vap1422,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2682122.2 1247321.5),POINT (47.37161518949791 8.525943702508028),4
4801,vap4801,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2682107.8 1248177.6),POINT (47.37931622493821 8.525910110238442),4
4802,vap4802,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2682105.5 1248164.6),POINT (47.37919959762102 8.525877272164848),4
4803,vap4803,Zweirad,Beide,2,,,,,,0,öffentlicher Grund,POINT (2681499 1248040.5),POINT (47.37815881591881 8.517824334654842),4
4804,vap4804,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2681506 1248055),POINT (47.37828835428228 8.517919656702063),4
4805,vap4805,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2681542 1248117),POINT (47.37884149046681 8.518407601204933),4
4806,vap4806,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2681534.5 1248105.9),POINT (47.3787425919366 8.518306276225474),4
4807,vap4807,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2681526.2 1248091.4),POINT (47.37861321476299 8.518193740017795),4
104824,vap104824,Zweirad,Beide,48,,,,,,0,öffentlicher Grund,POINT (2679279.2 1248027.1),POINT (47.37830912772028 8.4884312122845),9
66,vap66,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682205.2 1247202.9),POINT (47.37053822350408 8.527020724189324),4
1421,vap1421,Zweirad,Beide,36,,,,,,0,öffentlicher Grund,POINT (2682208.2 1247147.5),POINT (47.37003961478841 8.527050266018929),4
3503,vap3503,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2682234 1247069.1),POINT (47.36933131297918 8.527377409879078),3
14450,vap14450,Zweirad,Beide,24,,,,,bei Sportanlage Sihlhölzli,0,öffentlicher Grund,POINT (2682190.2 1247012.5),POINT (47.36882775034942 8.526787195472904),3
14451,vap14451,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682093.5 1247094.9),POINT (47.36958086021968 8.52552220331494),3
14452,vap14452,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2682267.8 1247061.1),POINT (47.36925514714063 8.527823383676198),3
14453,vap14453,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682324.8 1247084),POINT (47.36945397790768 8.528582158462333),4
14758,vap14758,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682271.2 1247228.2),POINT (47.37075752008471 8.52789910030512),4
6082,vap6082,Zweirad,Beide,5,,,,,,0,öffentlicher Grund,POINT (2681103.5 1245496.8),POINT (47.35533101567698 8.512127077245271),3
7664,vap7664,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682248.5 1247291.9),POINT (47.37133323320213 8.527610293241576),4
1730,vap1730,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2682342 1247307.9),POINT (47.37146545098697 8.528851033944472),4
1731,vap1731,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682359.8 1247329.6),POINT (47.37165838323986 8.529090671722656),4
104726,vap104726,Zweirad,Beide,50,,,,,,0,öffentlicher Grund,POINT (2681588.8 1248158.8),POINT (47.37921162075355 8.519034870725157),4
14759,vap14759,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2682269.2 1247404.2),POINT (47.37234060769846 8.52790496780349),4
14760,vap14760,Zweirad,Beide,22,,,,,,0,öffentlicher Grund,POINT (2682464.5 1247317.8),POINT (47.37153916729108 8.530474574791114),4
105055,vap105055,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2682579.2 1248189.8),POINT (47.37936703096898 8.532153911923004),4
14761,vap14761,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2682387.5 1247679.4),POINT (47.3748008085368 8.52952176040486),4
412,vap412,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2680968.2 1247897.6),POINT (47.37693909827465 8.510770575798697),3
427,vap427,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2680553.8 1248075.1),POINT (47.37858622080568 8.50531589671755),3
714,vap714,Zweirad,Beide,62,,,,,,0,öffentlicher Grund,POINT (2680264 1248225),POINT (47.37996969973968 8.501505728224569),9
4945,vap4945,Zweirad,Beide,76,,,,,,0,öffentlicher Grund,POINT (2680299.2 1248279.1),POINT (47.38045195454877 8.50198150749404),9
104850,vap104850,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2678453.5 1248765.2),POINT (47.38504602051287 8.477628067645448),9
15400,vap15400,Zweirad,Beide,22,,,,,,0,öffentlicher Grund,POINT (2681752.5 1247618.5),POINT (47.37433219908355 8.521103645009346),4
15401,vap15401,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681879.5 1247608.6),POINT (47.37422739587133 8.522783217333449),4
329,vap329,Zweirad,Beide,28,,,,,,0,öffentlicher Grund,POINT (2682011.5 1247427.6),POINT (47.37258317558419 8.524497631718189),4
88,vap88,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681995 1247366.8),POINT (47.37203843010207 8.524268055029999),4
15402,vap15402,Zweirad,Beide,30,,,,,,0,öffentlicher Grund,POINT (2681251.8 1249365.8),POINT (47.39010827688099 8.514792010095537),5
6081,vap6081,Zweirad,Beide,5,,,,,,0,öffentlicher Grund,POINT (2680784 1245698.1),POINT (47.35718063392417 8.507934942438551),3
6083,vap6083,Zweirad,Beide,28,,,,,,0,öffentlicher Grund,POINT (2682075.2 1249104),POINT (47.38765174291605 8.525648393447588),5
12174,vap12174,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2681361 1248118.5),POINT (47.3788773555579 8.516011366032604),4
12175,vap12175,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2681372 1248134.9),POINT (47.37902348886031 8.516159992075528),4
104395,vap104395,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2684972 1244645.2),POINT (47.34718491520363 8.563162912950803),8
104445,vap104445,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2682166.5 1243475.4),POINT (47.33701997213638 8.525824699289853),2
104956,vap104956,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2682670.5 1251089.2),POINT (47.40543084389966 8.533898621765619),6
15409,vap15409,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2682915.2 1247506.8),POINT (47.37318236133644 8.536476179245966),1
269,vap269,Zweirad,Beide,11,,,,,,0,öffentlicher Grund,POINT (2682883.5 1247481.4),POINT (47.37295791749492 8.536051802445193),1
15411,vap15411,Zweirad,Beide,28,,,,,,0,öffentlicher Grund,POINT (2682946.5 1247496.8),POINT (47.37308848836544 8.536888704421031),1
2702,vap2702,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682360.2 1247785.4),POINT (47.37575752013336 8.529179830753645),4
13800,vap13800,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682323.2 1247758.9),POINT (47.37552381909551 8.528685092393967),4
13801,vap13801,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682297.2 1247723.4),POINT (47.37520780168801 8.528334337713519),4
220,vap220,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2682232.8 1247708),POINT (47.37507734359381 8.527478888227723),4
2704,vap2704,Zweirad,Beide,24,,,,,,0,öffentlicher Grund,POINT (2682204.2 1247746.1),POINT (47.37542356025954 8.527107238227847),4
13802,vap13802,Zweirad,Beide,14,,,,,,0,öffentlicher Grund,POINT (2682053.5 1247736.1),POINT (47.37535240955349 8.525110211804474),4
13806,vap13806,Zweirad,Beide,12,,,,,,0,öffentlicher Grund,POINT (2681752.5 1247579.1),POINT (47.37397785908359 8.521096449132449),4
1738,vap1738,Zweirad,Beide,30,,,,,,0,öffentlicher Grund,POINT (2681938.5 1247413.9),POINT (47.37246904714331 8.523528691535086),4
1739,vap1739,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2681921.8 1247420.9),POINT (47.37253407728643 8.523308885037949),4
7582,vap7582,Zweirad,Beide,22,,,,,,0,öffentlicher Grund,POINT (2681956.2 1247432.6),POINT (47.37263502262272 8.523766441424506),4
95,vap95,Zweirad,Beide,18,,,,,,0,öffentlicher Grund,POINT (2681978 1247452.1),POINT (47.37280768227819 8.524058618604339),4
1742,vap1742,Zweirad,Beide,10,,,,,,0,öffentlicher Grund,POINT (2681984.5 1247466.5),POINT (47.37293637857201 8.524147308475683),4
13808,vap13808,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2682016.8 1247572.2),POINT (47.37388296130151 8.524594291117722),4
104524,vap104524,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2685124.5 1251851.9),POINT (47.41197734983436 8.566551673300301),12
104719,vap104719,Zweirad,Beide,24,,,,,,0,öffentlicher Grund,POINT (2683025.2 1243939.8),POINT (47.34108897922357 8.537271269464284),2
104834,vap104834,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2679669 1249057.4),POINT (47.38752803308533 8.493775710143376),9
104950,vap104950,Zweirad,Beide,110,,,,,,0,öffentlicher Grund,POINT (2682581 1251832.9),POINT (47.41213037953458 8.532850403350947),11
104951,vap104951,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2682413 1251436.9),POINT (47.40859008655579 8.530551626467346),6
13809,vap13809,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2682023.8 1247541.4),POINT (47.37360509339273 8.524681321172769),4
14129,vap14129,Zweirad,Beide,38,,,,,,0,öffentlicher Grund,POINT (2681782 1246089.1),POINT (47.36057400360708 8.521214848060341),3
14130,vap14130,Zweirad,Beide,34,,,,,,0,öffentlicher Grund,POINT (2681773.8 1246095.5),POINT (47.36063257900353 8.521107482892582),3
7361,vap7361,Zweirad,Beide,20,,,,,,0,öffentlicher Grund,POINT (2681820.2 1246121.9),POINT (47.36086424741687 8.521726448856231),3
104362,vap104362,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2682457.2 1244302.5),POINT (47.3444221896501 8.529822816959276),2
16044,vap16044,Zweirad,Beide,6,,,,,,0,öffentlicher Grund,POINT (2683456.2 1248991.8),POINT (47.38646918900527 8.543915356478227),6
166,vap166,Zweirad,Beide,5,,,,,,0,öffentlicher Grund,POINT (2683548.8 1248358.8),POINT (47.38076466985115 8.545023391141005),6
16048,vap16048,Zweirad,Beide,13,,,,,bei Hochschulgebäude,0,öffentlicher Grund,POINT (2683539.2 1248325.6),POINT (47.38046730809565 8.544890081938929),6
12524,vap12524,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2683074.5 1249605.4),POINT (47.39203574046481 8.538974746333427),6
12523,vap12523,Zweirad,Beide,4,,,,,,0,öffentlicher Grund,POINT (2683073.2 1249596.5),POINT (47.39195586383842 8.538955876794789),6
385,vap385,Zweirad,Beide,8,,,,,,0,öffentlicher Grund,POINT (2683081.2 1249442.9),POINT (47.39057348018606 8.5390332977884),6
